"division","tPeriod","sapPlant","family","baseModel","model","name","hours","package","dealer","retailDealer","country","customer","sapStatus","intSupplier","failedPart","supplier","dCode","failedAt","sCategory","sCategoryDetail","buildmonth","buildDate","soldDate","failDate","claimDate","dealerCreditDate","supplierClaimDate","claimNumber","wClaimNumber","engineManufacturer","engineSerialNumber","description","failedPartQuantity","labHrsClaimed","labHrsPaid","partsCosts","labour","travel","otherCosts","uplift","creditVAT","cost","importedDate","importDate","importWeek","postCutIn","nameCount","fourC","status","vetted"
"USA","T002","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8W NA","3166122","42","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004023766 -KANEQUIP INC.","USA","ESCAPE DESIGN LLC","0300 -Claim posted FI/CO (OC)","NON","334/D3177 -RESISTOR 39R 15W WITH 130","PARKINSON HARNESS TECH LTD","U -UNCONNECTED/OPEN CIRCUIT","C -ELECTRICS","8 -SWITCH","08 -PWM RESISTOR","JUL 2022","27/07/2022","23/08/2022","12/10/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363514","301324490","JCB","SL320/40635U1177522","Error code U1066 active Joystick not centered on start up. Drove to customer location and found machine. Customer was complaining of error code U1066. The code was not active. I looked up error code in service master. The code is for joystick not centered on start up. Checked can communication resistors and was reading 60 ohms on CAN HI and 120 OHMS on CAN LO. Found the CAN LO resistor not plugged in entirely causing a faulty reading. Plugged the resistor in and checked resistance again. This time with 60 OHMS on CAN LO. There were no active codes, machine was checked for proper operation and",0,1.7,1.7,0,130.58,36.23,8.13,0,166.81,174.71,"2022-12-12T14:05:40.289Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","T003","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3107940","79","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004015334 -THERMO KING INTERMOUNTAIN, INC.","USA","JAXARR INC","0300 -Claim posted FI/CO (OC)","NON","332/X6865 -WIRE HARNESS-MAIN-HEATER-A/C","ELECTRICAL COMPONENTS INTERNATIONAL","3 -LOW","C -ELECTRICS","5 -MOTORS/FANS/HEATERS","20 -HEATER","JUN 2022","07/06/2022","30/08/2022","03/11/2022","07/12/2022","2022-12-08T00:00:00.000Z","2022-12-08T00:00:00.000Z","201362876","301323804","JCB","SL320/40635U0609222","GRID HEATER IS INOP READ CODES FOUND: P0380-13 AND P0380 GLOW PLUG RELAY OPEN CIRCUIT AND GLOBAL DRIVER FAULT CODES LEAD TO FAULTY RELAY CHECKED VOLTAGE TO GRID HEATER, NO VOLTAGE READ CODES FOUND: P0380-13 AND P0380 GLOW PLUG RELAY OPEN CIRCUIT AND GLOBAL DRIVER FAULT CODES LEAD TO FAULTY RELAY EXAMINED MACHINE FOUND GRID HEATER RELAY WAS NOT PLUGGED IN LOCATED PLUG CHECKED VOLTAGE, VOLTAGE WAS OK PLUGGED GRID HEATER IN HEAT IN CAB:  CHECK RESISTANCE ON HOT/COLD SWITCH SWITCH OPERATED NORMALLY CHECKED COOLANT LEVELS OVERFLOW BOTTLE WAS EMPTY RADIATOR WAS LOW ADDED 1/2 GALLON OF COOLANT RAN M",0,4,3,0,230.43,36.23,8.13,0,266.66,274.56,"2022-12-12T14:05:40.290Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","T003","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3107940","79","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004015334 -THERMO KING INTERMOUNTAIN, INC.","USA","JAXARR INC","0300 -Claim posted FI/CO (OC)","NON","400/V4573 -TELEBOOM EXT RAM BLACK","MONARCH INDUSTRIES INC.","L -LEAKING","M -RAMS","0 -TILT XTEND P/U HITCH STEER 3PT LINK","31 -CYLINDER EXTEND","JUN 2022","07/06/2022","30/08/2022","03/11/2022","07/12/2022","2022-12-08T00:00:00.000Z","2022-12-08T00:00:00.000Z","201362891","301323620","JCB","SL320/40635U0609222","CUSTOMER STATES THERE IS A HYDAULIC LEAK HYDRAULIC LEAK IS COMING FROM INNER BOOM, WILL HAVE TO REMOVE QUICK HITCH AND INNER BOOM TO GAIN ACCESS TO CYLINDER CHECKED OUT HYDRAULIC LEAK HYDRAULIC LEAK IS COMING FROM INNER BOOM, WILL HAVE TO REMOVE QUICK HITCH AND INNER BOOM TO GAIN ACCESS TO CYLINDER REMOVED BUCKET, NOTED QUICK HITCH BUTTONS WORK BACKWARDS REMOVED SIDE COVER, NOTED MISSING BOLTS FROM CANON PLUG BRACKET INSTALLED NEW BOLTS EXTENDED TELE-BOOM REMOVED CIRCLIP ON EXTEND RAM PIN REMOVED PIN RETRACTED EXTEND CYLINDER DISCONNECTED THE 4 HOSES AT THE QUICK CONNECTS DISCONNECTED ELECTRI",1,10,10,281.16,768.12,0,8.13,340.4,3311.01,1397.8,"2022-12-12T14:05:40.290Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","T003","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166010","27","Not assigned","JCB2401 -JCB INC","0004003573 -ALTA CONSTRUCTION EQUIPMENT","USA","DOVER FLOORS, INC","0013 -No Next level vendor found","NON","333/X5902 -PIVOT PIN-BOOM TAPER","Not assigned","I -INOPERATIVE","M -RAMS","1 -RAMS","14 -BUSH BOOM","JUN 2022","29/06/2022","31/08/2022","09/11/2022","09/12/2022","#","#","201364196","#","JCB","SL320/40635U1236522","CUSTOMER NOTICED BOOM PIVOT PIN BUSHING WORKED ITSELF OUT. REMOVE PIN VERIFY NO DAMAGE REPLACE AS NEEDED OR PER JCB GUIDANCE. MACHINE UNDER FACTORY WARRANTY. FACTORY ASSEMBLY OF THE 400/Z4357 GA CHASSIS RL LP. 11/09/2022 ANDY MITCHELL 9417 WHILE CUSTOMER WAS OPERATING MACHINE, 332/L3544 BI METALLIC BUSHING WORKED IT’S WAY OUT OF THE 400/Z4357 CHASSIS AND WAS LOST ON THE JOB SITE. INSPECTED MACHINE UPON ARRIVAL. CHECKED 1323/3836D M20 X 320 BOLT FOR BEING TIGHT, IT WAS. PROCURED PARTS TO MAKE REPAIR.. LOOSENED BOLT AND HIT WITH HAMMER TO LOOSEN AND REMOVE LEFT SIDE PIVOT PIN. UTILIZING A LARGE",1,9.5,0,0,0,0,0,0,0,0,"2022-12-12T14:05:40.290Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","T003","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166304","145","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004001420 -UNITED RENTALS, INC.","USA","UNITED RENTALS INC.","0239 -Error in rule engine OC","NON","1323/3836D -BOLT M20 X 320 ENCAPS. G1","OPTIMAS OE SOLUTIONS, LP","M -MISALIGNED/ASSY/LOOSE","B -BODYWORK","4 -BOOM","13 -PIVOT PIN","AUG 2022","17/08/2022","31/08/2022","14/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364124","#","JCB","SL320/40635U1436722","boom mounting pin bolt loose bolt loosened up found bolt loose and pin backed out. remove pin and clean all sufaces. install pina dn bolt with loctite. torque to spec",0,3.25,3.25,0,0,0,0,0,285.87,0,"2022-12-12T14:05:40.290Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","T003","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166304","145","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004001420 -UNITED RENTALS, INC.","USA","UNITED RENTALS INC.","0239 -Error in rule engine OC","NON","401/R6419 -Cold Control","Not assigned","I -INOPERATIVE","C -ELECTRICS","5 -MOTORS/FANS/HEATERS","40 -AIR CON","AUG 2022","17/08/2022","31/08/2022","14/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364140","#","JCB","SL320/40635U1436722","a/c not cooling air control switch shorted bianry switch bad troubleshoot a/c check pressures. a little low add Freon still not cooling, check and ound pressure switch bad replace and still not working properly, remove interior panels and remove and tested cold control switch it test bad, replaced and unit cools fine assemble and test",1,4.5,4.5,18.36,0,0,0,10.42,466.69,0,"2022-12-12T14:05:40.290Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","LP SSL","270 NA","3183583","4","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004000216 -DIESEL MACHINERY INC","USA","TED KROGEN","0239 -Error in rule engine OC","NON","2206/3550 -SPRING BAND CLIP 35-50mm (P933)","OPTIMAS OE SOLUTIONS, LP","L -LEAKING","E -HYDRAULICS","9 -MISC","00 -MISC HYDRAULICS","OCT 2022","24/10/2022","29/11/2022","21/11/2022","09/12/2022","2022-12-10T00:00:00.000Z","#","201364202","#","JCB","SL320/40635U2744122","10__ N    COMPLAINT: HYDRAULIC LEAK   40 N    CAUSE: HOSE CLAMP FAILURE   50 N    CORRECTION: INSPECTED THE MACHINE TO VERIFY THE COMPLAINT.   60 N    TIPPED THE CAB AND FOR LEAK UNDER CAB.   80 N    USING A BORE SCOPE, RAN THE MACHINE AND SEARCHED   90 N    AROUND THE TANK. FOUND A LEAK ON THE HOSE RUNNING FROM THE  100 N    OIL COOLER TO A STEEL TUBE. THE HOSE CLAMP WAS STRIPPED AND  110 N    WOULDN<(>&<)>#39;T TIGHTEN. REPLACED THE HOSE CLAMP AND RAN THE  120 N    MACHINE WITH NO LEAKS. REASSEMBLED THE MACHINE AND TOPPED 130_ N    OFF THE HYDRAULIC FLUID.",1,2,2,10.36,0,0,0,1.9,205.3,0,"2022-12-12T14:05:40.291Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166174","6","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004019930 -OVERSON'S FARM CENTER, INC.","USA","MATT CHARON","0300 -Claim posted FI/CO (OC)","NON","402/N0603 -DOOR STRAP","IMMI","Q -MISSING","B -BODYWORK","9 -CAB MISC","01 -GAS STRUT","AUG 2022","18/08/2022","22/09/2022","01/09/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363540","301324360","JCB","SL320/40635U1699822","Upon arrival of machine, tech noticed that the door gas strut was broken and the safety strap was missing. Tech documented missing parts in the PDI. The gas strut (401/R4441) and the safety strap (402/N0603) were the cause of the failure. Tech ordered replacement parts so that the repair could be completed. The parts were ordered, but the safety strut was on backorder. The safety strut was received on 12/6/2022 and tech returned to the machine. Tech unbolted the two prods and screwed in the new ones. Then tech popped the locker and pushed on both ends and clipped it back in. Once all missing",1,0.32,0.32,7.97,24.58,0,8.13,3.34,45.03,44.01,"2022-12-12T14:05:40.293Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166281","8","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","COTTON WHEELER","0300 -Claim posted FI/CO (OC)","NON","332/X6910 -HEATER HOSES-11FT","PROAIR, LLC","L -LEAKING","L -ENGINE ANCILLIARIES","9 -MISCELLANEOUS","15 -HOSE","AUG 2022","30/08/2022","29/09/2022","23/09/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363465","301324319","JCB","SL320/40635U1859122","Coolant leak at heater core Hoses were not properly seated on core Loosened hose clamps and slid hoses further onto heater core",0,0.75,0.75,0,57.61,0,8.13,0,57.61,65.74,"2022-12-12T14:05:40.294Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166281","8","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","COTTON WHEELER","0300 -Claim posted FI/CO (OC)","NON","333/P9208 -COUNTER WEIGHT LH-BLACK P","BLACKWOOD ENGINEERING LTD","P -PAINTWORK","B -BODYWORK","2 -REARFRAME","02 -LOWER COUNTERWEIGHT","AUG 2022","30/08/2022","29/09/2022","23/09/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363520","301324034","JCB","SL320/40635U1859122","Rust around rear counter weight mount bolts Poor paint quality Removed bolts. Sanded area. Wiped clean and painted areas of concern. Reinstalled bolts.",0,1.4,1.4,0,107.54,0,8.13,0,107.54,115.66,"2022-12-12T14:05:40.294Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166281","8","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","COTTON WHEELER","0300 -Claim posted FI/CO (OC)","NON","335/B1777 -Screw","PROAIR, LLC","P -PAINTWORK","B -BODYWORK","9 -CAB MISC","70 -PAINTWORK","AUG 2022","30/08/2022","29/09/2022","23/09/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363517","301324466","JCB","SL320/40635U1859122","A/C fan housing has rusty screws Poor paint quality Removed screws. Sanded area. Wiped clean and painted areas of concern. Reinstalled screws.",0,1.6,1.6,0,122.9,0,8.13,0,122.9,131.03,"2022-12-12T14:05:40.294Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3166281","8","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","COTTON WHEELER","0300 -Claim posted FI/CO (OC)","NON","721/X1878 -WASH/WIPE FRONT CAB EXT HARNESS","ELECTRICAL COMPONENTS INTERNATIONAL","C -CHAFING/FRETTING/SCUFFING","C -ELECTRICS","9 -WIRING","10 -HARNESS","AUG 2022","30/08/2022","29/09/2022","23/09/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363464","301324377","JCB","SL320/40635U1859122","Harness for wiper is getting pinched when door is closed Harness was improperly routed Rerouted harness behind latch and under front air plenum",0,1,1,0,76.81,0,8.13,0,76.81,84.94,"2022-12-12T14:05:40.294Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3183460","4","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004019645 -HENDERSHOT EQUIPMENT CO., INC.","USA","#","0300 -Claim posted FI/CO (OC)","NON","333/X0847 -PLATE - COVER FRONT (BLACK)","JCB Internally Manufactured Compone","Q -MISSING","B -BODYWORK","3 -TRACK FRAME/U`CARRIAGE","00 -MISC.","SEP 2022","13/09/2022","Invalid date","28/11/2022","07/12/2022","2022-12-08T00:00:00.000Z","2022-12-08T00:00:00.000Z","201362940","301323809","JCB","SL320/40635U1852122","SKID PLATE UNDERNEATH FACTORY SHORTAGE SKID PLATE MISSING FOUND SKID PLATE AND HARDWARE MISSING DURING PDI, ORDERED AND RECEIVED PLATE BUT WRONG BOLTS, GOT CORRECT BOLTS FROM BIN",1,0.7000000000000001,0.7000000000000001,6.66,53.77,36.23,8.13,8.51,153.89,113.08,"2022-12-12T14:05:40.295Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3183536","4","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004023586 -MONK MACHINERY, LLC","USA","C SAGE MCMILLAN - WOODRIDGE LLC","0300 -Claim posted FI/CO (OC)","NON","400/U2481 -SEAL-EPDM SPONGE CLOSED CELL","ELASTO PROXY INC","L -LEAKING","B -BODYWORK","9 -CAB MISC","04 -RESEAL CAB GLASS","OCT 2022","05/10/2022","30/11/2022","18/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363509","301324047","JCB","SL320/40635U1780622","front window leaking seal is installed wrong remove glass. remove seal and replace with new seal. install glass. Test, not leaking at this time",1,1.5,1.5,12.83,115.22,36.23,8.13,6.39,193,178.57,"2022-12-12T14:05:40.295Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3183536","4","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004023586 -MONK MACHINERY, LLC","USA","C SAGE MCMILLAN - WOODRIDGE LLC","0300 -Claim posted FI/CO (OC)","NON","401/R6419 -Cold Control","PROAIR, LLC","I -INOPERATIVE","C -ELECTRICS","5 -MOTORS/FANS/HEATERS","47 -AIR CON THERMOSTAT","OCT 2022","05/10/2022","30/11/2022","18/11/2022","08/12/2022","2022-12-09T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363516","301324482","JCB","SL320/40635U1780622","a/c not cooling cold control shorted troubleshoot a/c. check charge ok. check compressor not coming on. check power and no signal from the cold control, removes inside panels. check cold control it has failed. replace cold control assemble and test cooling fine at this time",1,3.75,3.75,12.94,288.04,0,8.13,6.46,330.03,315.57,"2022-12-12T14:05:40.295Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8T NA","3183776","12","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004025159 -MILLIKAN TRACTOR LLC","USA","#","0239 -Error in rule engine OC","NON","400/10329 -O-Ring","BOSCH REXROTH LIMITED","B -BURST","E -HYDRAULICS","6 -HOSES","01 -HOSE O RING","OCT 2022","28/10/2022","Invalid date","05/12/2022","10/12/2022","2022-12-11T00:00:00.000Z","#","201364246","#","JCB","SL320/40635U1909321","CUSTOMER STATES THE MACHINE QUIT MOVING AND THERE IS HYDRAULIC OIL ON THE RIGHT SIDE TRACK. O-RING BURST INSPECTED MACHINE FOR CUSTOMER<(>&<)>#39;S CONCERN. FOUND HYDRAULIC OIL EXTREMELY LOW AND MACHINE WOULD NOT MOVE. INSPECTED RIGHT SIDE TRACK AND DRIVE MOTOR AREA FOR LEAK. FOUND LEAK AT TOP RIGHT HOSE GOING INTO DRIVE MOTOR. REMOVED HOSE/FITTING. FOUND O-RING BURST. INSTALLED NEW O-RING. REINSTALLED HOSE/FITTING TOPPED OFF HYDRAULIC OIL. RAN MACHINE CHECKED FOR LEAKS. NO LEAKS AT THIS TIME.",1,3.82,3.82,165.8,0,0,0,28.7,563.4,0,"2022-12-12T14:05:40.296Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8W NA","3183473","3","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","#","0300 -Claim posted FI/CO (OC)","NON","333/Y3361 -ADJUSTER ASSY","Not assigned","M -MISALIGNED/ASSY/LOOSE","B -BODYWORK","4 -BOOM","16 -SLIDE","SEP 2022","16/09/2022","Invalid date","03/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363576","301324080","JCB","SL320/40635U1781422","Boom slid out of adjustment. Boom pads were not making contact when shaking boom, could feel play Improper slide pad adjustment Followed 06-12-30. Tightened pads ""A"" until tight. Tightened pads ""B"" until tight. Tightened pads ""C"" until tight. Tightened pads ""D"" unit tight. Loosened pads ""D"" 1/2 turn. Loosened pads ""B"" 1/2 turn. Loosened pads ""A"" 1/2 turn. Loosened pads ""C"" 3/4 turn. Checked boom alignment top front left pad. Front right top pad wasn<(>&<)>#39;t making contact and both bottom right pads were not making contact. Repeated procedure 06-12-30 once more. Put new coat of boom wax on",0,1.5,1.5,0,115.22,0,8.13,0,115.22,123.35,"2022-12-12T14:05:40.296Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8W NA","3183473","3","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","#","0300 -Claim posted FI/CO (OC)","NON","400/X1636 -CAB / CANOPY WHEELED BLACK PAINT","JCB Internally Manufactured Compone","C -CHAFING/FRETTING/SCUFFING","B -BODYWORK","1 -CHASSIS/FRONT","50 -STRUCTURE MISC.","SEP 2022","16/09/2022","Invalid date","03/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363551","301324049","JCB","SL320/40635U1781422","Seal on front of machine is poor quality looking Someone touched the sealant when drying at factory Used two part epoxy sealant and removed old sealant. Cleaned joint where epoxy goes and installed new sealant.",0,1,1,0,76.81,0,8.13,0,76.81,84.94,"2022-12-12T14:05:40.296Z","12/12/2022","50","Yes",0,"No","Open","No"
"USA","DOA","2510 -JCB USA Manufacturing Inc.","SSL -Skid Steer Loaders","TELESCOPIC LP","3TS-8W NA","3183473","3","S003 -Standard 24 months 2000hrs","JCB2401 -JCB INC","0004003354 -SIEVERS EQUIPMENT CO","USA","#","0300 -Claim posted FI/CO (OC)","NON","400/Z4357 -CHASSIS RL LP - JCB YLW H","JCB Internally Manufactured Compone","M -MISALIGNED/ASSY/LOOSE","B -BODYWORK","4 -BOOM","13 -PIVOT PIN","SEP 2022","16/09/2022","Invalid date","03/11/2022","08/12/2022","2022-12-08T00:00:00.000Z","2022-12-09T00:00:00.000Z","201363546","301324299","JCB","SL320/40635U1781422","Boom out of alignment, too far left and diagonally Misaligned pins Took pins out of taper. Tried to adjust pins but could not move pins far enought right. Removed boom from slot to inspect bore tapers. Bore tapers were machined properly. Reinstalled boom. Tried to adjust left/right alignment, would not move to line up with cradle. Made sure hitch was level. Reinstalled new bolt and nord lock followed torque procedure. Checked to make sure hitch was still level. Attempted to align again on request of sales. Removed pin on left hand. Moved right hand pin out. Adjusted to 3 o<(>&<)>#39;clock for",0,12,8,23.65,614.49,0,8.13,11.77,690.93,658.03,"2022-12-12T14:05:40.296Z","12/12/2022","50","Yes",0,"No","Open","No"
